index,time,acc x,acc y,acc z,ori x,ori z,punch
315,22.949,1.1677703857421875,-0.2968902587890625,-1.2852935791015625,0.9679185563651141,0.8916854788497559,None
316,22.999,0.724578857421875,-0.5265045166015625,-1.2230224609375,0.9856315735085004,0.9184012542175987,None
317,23.049,0.6672821044921875,-0.07501220703125,-1.21185302734375,0.9894575993321064,0.9516406949879842,None
318,23.099,0.4257049560546875,-0.212371826171875,-1.0462646484375,0.991861732399242,0.9696834417015413,None
319,23.148,0.491546630859375,0.014495849609375,-1.392669677734375,0.985551273013124,0.9853587703850979,None
320,23.198,0.358551025390625,-0.0718536376953125,-1.0523529052734375,0.9833684726760277,0.9921622106902336,None
321,23.248,0.394622802734375,0.05841064453125,-0.7972564697265625,0.9845970930549296,0.9963735161011075,None
322,23.298,0.8504486083984375,0.0877685546875,-0.7962493896484375,0.9745055303926536,0.9980047743407283,None
323,23.348,1.1287078857421875,0.025146484375,-1.2948455810546875,0.9621788364193897,0.9964162310206486,None
324,23.647,-2.693450927734375,-0.064178466796875,1.296844482421875,0.9450992643364472,0.9936630914160882,None
325,23.737,0.6877899169921875,-0.59375,-2.02520751953125,0.9292421262948766,0.9960136785537815,UpperCut
326,23.786,1.3058013916015625,-0.3430023193359375,-1.3876190185546875,0.9105077930707707,0.9999744674233836,None
327,23.836,1.4774627685546875,-0.1904144287109375,-1.2755126953125,0.9228391223849164,0.9976891059550941,None
328,23.886,0.73529052734375,-0.2420196533203125,-1.7653656005859375,0.9347344781016665,0.9902725304553256,None
329,23.936,0.631011962890625,-0.027008056640625,-1.675689697265625,0.9562499607771672,0.9792771316287309,None
330,23.986,0.3753662109375,-0.3758697509765625,-0.7807159423828125,0.980395310509703,0.9750066596796246,None
331,24.036,0.43096923828125,-0.080230712890625,-1.2895965576171875,0.9743131282749127,0.9501569224695936,None
332,24.085,0.30902099609375,-0.0402679443359375,-1.1471710205078125,0.9687568888878685,0.9270649451688843,None
333,24.135,0.451629638671875,0.0991058349609375,-1.00299072265625,0.9528535855045852,0.8932389332856359,None
334,24.185,0.542999267578125,0.1676025390625,-0.680450439453125,0.9352966480877749,0.865327714750115,None
335,24.235,0.734649658203125,0.335479736328125,-0.6006317138671875,0.9048436160595903,0.845800170348599,None
336,24.285,1.0412750244140625,0.5548553466796875,-0.903900146484375,0.8549615240511974,0.8620093021130728,None
337,24.335,1.56195068359375,0.5381622314453125,-2.0204620361328125,0.8896592827888538,0.9155624040457108,None
