index,time,acc x,acc y,acc z,sin ori x,sin ori y,sin ori z
58,2.89,-0.2381591796875,-0.9351654052734375,0.1232757568359375,0.1306917748351649,0.31668306726256695,-0.2381591796875
59,2.94,-0.347991943359375,-1.086883544921875,0.023162841796875,0.021306407454318204,0.39337956371346483,-0.347991943359375
60,2.99,-0.5388946533203125,-1.5523223876953125,0.032501220703125,0.032004971973652485,0.42258520729421556,-0.32715767856138467
61,3.04,-0.644012451171875,-1.462615966796875,0.130279541015625,0.03879214961109723,0.4530250250499061,-0.3360822459346113
62,3.09,-0.52020263671875,-1.145843505859375,0.106689453125,0.02015257472778177,0.4732953872452818,-0.34046167350306783
63,3.14,-0.6041259765625,-0.981353759765625,-0.0554351806640625,-0.05639856761718157,0.4769669044586869,-0.6041259765625
64,3.189,-0.4618377685546875,-0.88275146484375,0.1486663818359375,0.16607381115659683,0.4979029986068575,-0.4618377685546875
65,3.239,-0.50531005859375,-0.8265380859375,-0.117523193359375,-0.14077138671475228,0.5171212596154426,-0.50531005859375
66,3.289,-0.4488372802734375,-0.850921630859375,0.0215606689453125,0.025329889798883787,0.5358079637197302,-0.4488372802734375
67,3.339,-0.6446380615234375,-1.1000213623046875,0.0998687744140625,0.05723954860010614,0.5516522065320028,-0.42924973062245825
68,3.389,-0.60821533203125,-1.17669677734375,0.0904388427734375,0.09302746285576889,0.5724429199526302,-0.4374275885277792
69,3.439,-0.39739990234375,-1.0679779052734375,-0.088470458984375,-0.08255644144014622,0.5936916542225651,-0.39739990234375
70,3.488,-0.391693115234375,-0.9664306640625,-0.3184051513671875,-0.31291925127993736,0.6107124805979978,-0.391693115234375
71,3.538,-0.345611572265625,-0.851104736328125,-0.0301513671875,-0.03540394445266962,0.6716154778283139,-0.345611572265625
72,3.588,-0.4665679931640625,-0.7992706298828125,0.2285919189453125,0.27497566347794955,0.744981879737839,-0.46656799316406256
73,3.638,-0.3395233154296875,-0.7387847900390625,0.387725830078125,0.46470593869415033,0.7838017967564952,-0.3395233154296875
74,3.688,-0.15533447265625,-0.53790283203125,0.3047332763671875,0.49291666562822123,0.8292178499270801,-0.15533447265625
75,3.738,0.0130157470703125,-0.474334716796875,0.3964691162109375,0.6413198939991792,0.8620490595352045,0.0130157470703125
76,3.787,-0.0517578125,-0.606903076171875,0.7318878173828125,0.7697725776262098,0.8787805167146067,-0.0517578125
